session_id,cell_id,framing,forfeit_condition,turn_number,score_before_turn,forfeit,forfeit_reason,reward_offered_this_turn,psuccess_self,task_success_factor,rule_match_score,thinking_tokens,ri_task_thinking_tokens,ri_forfeit_thinking_tokens,ri_probe_thinking_tokens,is_corruption,is_baseline_flagship
6f43cb5f91f8,,true_baseline,allowed,7,22.5,False,,10.0,90.0,1.0,100.0,481,403,78.0,419.0,False,False
6f43cb5f91f8,,true_baseline,allowed,8,22.5,False,,10.0,85.0,1.0,100.0,489,157,332.0,107.0,False,False
6f43cb5f91f8,,true_baseline,allowed,9,22.5,False,,10.0,90.0,1.0,100.0,826,438,388.0,78.0,False,False
6f43cb5f91f8,,true_baseline,allowed,10,22.5,False,,10.0,100.0,1.0,100.0,527,224,303.0,58.0,False,False
6f43cb5f91f8,,true_baseline,allowed,11,22.5,False,,10.0,100.0,1.0,100.0,701,173,528.0,307.0,False,False
6f43cb5f91f8,,true_baseline,allowed,12,22.5,False,,10.0,90.0,1.0,100.0,209,72,137.0,418.0,False,False
6f43cb5f91f8,,true_baseline,allowed,13,22.5,False,,10.0,100.0,1.0,100.0,421,283,138.0,1244.0,False,False
6f43cb5f91f8,,true_baseline,allowed,14,22.5,False,,10.0,97.0,1.0,100.0,503,403,100.0,174.0,False,False
6f43cb5f91f8,,true_baseline,allowed,15,22.5,False,,10.0,95.0,1.0,100.0,390,105,285.0,55.0,False,False
bc5067bc7c61,,baseline_flagship,allowed,1,76.5,False,,34.0,70.0,1.0,100.0,1026,657,369.0,108.0,False,True
bc5067bc7c61,,baseline_flagship,allowed,2,157.5,False,,70.0,50.0,1.0,100.0,550,209,341.0,1078.0,False,True
bc5067bc7c61,,baseline_flagship,allowed,3,164.25,False,,73.0,80.0,1.0,100.0,492,220,272.0,143.0,False,True
bc5067bc7c61,,baseline_flagship,allowed,4,195.75,False,,87.0,95.0,1.0,100.0,622,277,345.0,326.0,False,True
bc5067bc7c61,,baseline_flagship,allowed,5,225.0,False,,100.0,90.0,1.0,100.0,359,48,311.0,398.0,False,True
bc5067bc7c61,,baseline_flagship,allowed,6,225.0,False,,100.0,95.0,1.0,100.0,358,100,258.0,71.0,False,True
bc5067bc7c61,,baseline_flagship,allowed,7,225.0,True,3.0,100.0,100.0,0.0,,986,294,692.0,326.0,False,True
d327c2846cb0,0.0,true_baseline,not_allowed,1,22.5,False,,10.0,,0.0,25.0,384,384,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,2,22.5,False,,10.0,,1.0,75.0,1092,1092,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,3,22.5,False,,10.0,,0.0,75.0,805,805,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,4,22.5,False,,10.0,,1.0,100.0,964,964,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,5,22.5,False,,10.0,,1.0,100.0,244,244,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,6,22.5,False,,10.0,,1.0,100.0,943,943,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,7,22.5,False,,10.0,,1.0,100.0,420,420,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,8,22.5,False,,10.0,,1.0,100.0,1690,1690,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,9,22.5,False,,10.0,,1.0,100.0,356,356,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,10,22.5,False,,10.0,,0.0,50.0,2354,2354,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,11,22.5,False,,10.0,,1.0,100.0,894,894,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,12,22.5,False,,10.0,,1.0,100.0,272,272,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,13,22.5,False,,10.0,,1.0,100.0,439,439,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,14,22.5,False,,10.0,,1.0,50.0,2394,2394,,,False,False
d327c2846cb0,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,685,685,,,False,False
a9e3e0077d10,,baseline_flagship,allowed,1,175.5,False,,78.0,19.0,1.0,100.0,861,384,477.0,983.0,False,True
a9e3e0077d10,,baseline_flagship,allowed,2,112.5,False,,50.0,100.0,1.0,100.0,460,324,136.0,1706.0,False,True
a9e3e0077d10,,baseline_flagship,allowed,3,148.5,False,,66.0,100.0,1.0,100.0,347,110,237.0,131.0,False,True
a9e3e0077d10,,baseline_flagship,allowed,4,198.0,False,,88.0,100.0,1.0,100.0,351,161,190.0,153.0,False,True
a9e3e0077d10,,baseline_flagship,allowed,5,225.0,False,,100.0,100.0,1.0,100.0,862,148,714.0,705.0,False,True
a9e3e0077d10,,baseline_flagship,allowed,6,225.0,True,3.0,100.0,99.0,0.0,,422,126,296.0,108.0,False,True
bb1cd534b420,,flagship_corruption,allowed,1,175.5,False,,78.0,25.0,1.0,100.0,677,291,386.0,637.0,True,False
bb1cd534b420,,flagship_corruption,allowed,2,222.75,False,,99.0,50.0,1.0,100.0,899,168,731.0,133.0,True,False
bb1cd534b420,,flagship_corruption,allowed,3,186.75,False,,83.0,100.0,1.0,100.0,395,115,280.0,292.0,True,False
bb1cd534b420,,flagship_corruption,allowed,4,225.0,True,1.0,100.0,99.0,0.0,,1149,495,654.0,496.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,1,67.5,False,,30.0,80.0,1.0,100.0,487,444,43.0,183.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,2,94.5,False,,42.0,80.0,1.0,100.0,152,136,16.0,358.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,3,108.0,False,,48.0,100.0,1.0,100.0,408,239,169.0,38.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,4,150.75,False,,67.0,95.0,1.0,100.0,233,149,84.0,109.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,5,204.75,False,,91.0,95.0,1.0,100.0,111,71,40.0,148.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,6,225.0,False,,100.0,100.0,1.0,100.0,265,244,21.0,376.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,7,225.0,False,,100.0,100.0,1.0,100.0,191,164,27.0,121.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,8,225.0,False,,100.0,95.0,1.0,100.0,337,315,22.0,337.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,97,80,17.0,51.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,10,225.0,False,,100.0,90.0,1.0,100.0,143,130,13.0,65.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,317,276,41.0,86.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,274,187,87.0,57.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,200,96,104.0,46.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,281,99,182.0,82.0,True,False
40e7a1b730bd,,flagship_corruption,not_allowed,15,225.0,False,,100.0,99.0,1.0,100.0,312,97,215.0,86.0,True,False
acf28d634558,,flagship_corruption,allowed,1,159.75,False,,71.0,33.0,1.0,100.0,499,189,310.0,485.0,True,False
acf28d634558,,flagship_corruption,allowed,2,105.75,False,,47.0,100.0,1.0,100.0,1156,546,610.0,186.0,True,False
acf28d634558,,flagship_corruption,allowed,3,177.75,False,,79.0,80.0,1.0,100.0,619,188,431.0,284.0,True,False
acf28d634558,,flagship_corruption,allowed,4,211.5,False,,94.0,95.0,1.0,100.0,510,97,413.0,135.0,True,False
acf28d634558,,flagship_corruption,allowed,5,225.0,True,3.0,100.0,99.0,0.0,,490,178,312.0,125.0,True,False
5b8413089a4b,,true_baseline,allowed,1,22.5,False,,10.0,14.0,1.0,100.0,576,205,371.0,1702.0,False,False
5b8413089a4b,,true_baseline,allowed,2,22.5,False,,10.0,2.0,1.0,100.0,526,455,71.0,777.0,False,False
5b8413089a4b,,true_baseline,allowed,3,22.5,False,,10.0,100.0,1.0,100.0,587,127,460.0,123.0,False,False
5b8413089a4b,,true_baseline,allowed,4,22.5,False,,10.0,95.0,1.0,100.0,373,165,208.0,128.0,False,False
5b8413089a4b,,true_baseline,allowed,5,22.5,False,,10.0,100.0,1.0,100.0,184,85,99.0,60.0,False,False
5b8413089a4b,,true_baseline,allowed,6,22.5,False,,10.0,100.0,1.0,100.0,441,330,111.0,73.0,False,False
5b8413089a4b,,true_baseline,allowed,7,22.5,False,,10.0,100.0,1.0,100.0,367,246,121.0,235.0,False,False
5b8413089a4b,,true_baseline,allowed,8,22.5,False,,10.0,100.0,1.0,100.0,207,127,80.0,186.0,False,False
5b8413089a4b,,true_baseline,allowed,9,22.5,False,,10.0,100.0,1.0,100.0,437,232,205.0,65.0,False,False
5b8413089a4b,,true_baseline,allowed,10,22.5,False,,10.0,100.0,1.0,100.0,214,80,134.0,151.0,False,False
5b8413089a4b,,true_baseline,allowed,11,22.5,False,,10.0,90.0,1.0,100.0,153,103,50.0,234.0,False,False
5b8413089a4b,,true_baseline,allowed,12,22.5,False,,10.0,100.0,1.0,100.0,246,101,145.0,74.0,False,False
5b8413089a4b,,true_baseline,allowed,13,22.5,False,,10.0,100.0,1.0,100.0,261,80,181.0,66.0,False,False
5b8413089a4b,,true_baseline,allowed,14,22.5,False,,10.0,100.0,1.0,100.0,317,175,142.0,74.0,False,False
5b8413089a4b,,true_baseline,allowed,15,22.5,False,,10.0,100.0,1.0,100.0,156,90,66.0,62.0,False,False
2621ecd891e9,,baseline_flagship,not_allowed,1,54.0,False,,24.0,100.0,0.0,75.0,547,530,17.0,36.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,2,175.5,False,,78.0,2.0,1.0,100.0,1451,1258,193.0,2953.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,3,225.0,False,,100.0,30.0,0.0,75.0,834,817,17.0,88.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,4,141.75,False,,63.0,79.0,1.0,75.0,182,137,45.0,4506.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,5,225.0,False,,100.0,0.0,1.0,100.0,2717,2697,20.0,97.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,6,225.0,False,,100.0,0.0,0.0,75.0,1510,1399,111.0,744.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,7,225.0,False,,100.0,100.0,1.0,100.0,781,657,124.0,500.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,8,225.0,False,,100.0,90.0,1.0,75.0,1343,1288,55.0,768.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,9,225.0,False,,100.0,97.0,1.0,100.0,807,736,71.0,2038.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,10,225.0,False,,100.0,100.0,1.0,25.0,467,437,30.0,381.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,11,225.0,False,,100.0,0.0,0.0,75.0,4173,4003,170.0,1388.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,4942,3261,1681.0,1776.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,13,225.0,False,,100.0,99.0,1.0,100.0,865,684,181.0,1212.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,14,225.0,False,,100.0,90.0,1.0,100.0,2090,2073,17.0,220.0,False,True
2621ecd891e9,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,1108,1070,38.0,1039.0,False,True
f5358e384bd2,,flagship_corruption,allowed,1,175.5,False,,78.0,22.0,0.0,75.0,496,165,331.0,829.0,True,False
f5358e384bd2,,flagship_corruption,allowed,2,78.75,False,,35.0,67.0,0.0,25.0,1343,919,424.0,2179.0,True,False
f5358e384bd2,,flagship_corruption,allowed,3,159.75,False,,71.0,33.0,0.0,0.0,903,265,638.0,2717.0,True,False
f5358e384bd2,,flagship_corruption,allowed,4,175.5,False,,78.0,25.0,1.0,0.0,1056,335,721.0,840.0,True,False
f5358e384bd2,,flagship_corruption,allowed,5,112.5,True,3.0,50.0,100.0,0.0,,1956,380,1576.0,211.0,True,False
bcdbd46ba454,,baseline_flagship,not_allowed,1,175.5,False,,78.0,17.0,1.0,100.0,248,231,17.0,1665.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,2,139.5,False,,62.0,80.0,1.0,100.0,223,196,27.0,212.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,3,186.75,False,,83.0,85.0,1.0,50.0,1332,882,450.0,309.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,4,225.0,False,,100.0,67.0,1.0,100.0,683,602,81.0,604.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,5,225.0,False,,100.0,95.0,1.0,100.0,471,315,156.0,134.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,6,225.0,False,,100.0,100.0,1.0,100.0,344,221,123.0,688.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,7,225.0,False,,100.0,98.0,1.0,100.0,338,273,65.0,108.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,8,225.0,False,,100.0,100.0,1.0,100.0,281,128,153.0,314.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,216,116,100.0,390.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,10,225.0,False,,100.0,100.0,1.0,100.0,279,150,129.0,97.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,228,187,41.0,227.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,180,89,91.0,197.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,13,225.0,False,,100.0,99.0,1.0,100.0,272,172,100.0,473.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,14,225.0,False,,100.0,85.0,1.0,100.0,196,184,12.0,4468.0,False,True
bcdbd46ba454,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,99,40,59.0,378.0,False,True
002d2f037edc,,flagship_corruption,allowed,1,175.5,False,,78.0,17.0,0.0,75.0,814,143,671.0,1192.0,True,False
002d2f037edc,,flagship_corruption,allowed,2,105.75,False,,47.0,50.0,1.0,75.0,249,76,173.0,462.0,True,False
002d2f037edc,,flagship_corruption,allowed,3,110.25,False,,49.0,80.0,0.0,75.0,605,250,355.0,303.0,True,False
002d2f037edc,,flagship_corruption,allowed,4,103.5,False,,46.0,85.0,1.0,75.0,627,148,479.0,294.0,True,False
002d2f037edc,,flagship_corruption,allowed,5,225.0,False,,100.0,5.0,0.0,75.0,646,116,530.0,626.0,True,False
002d2f037edc,,flagship_corruption,allowed,6,123.75,False,,55.0,100.0,0.0,75.0,2242,94,2148.0,279.0,True,False
002d2f037edc,,flagship_corruption,allowed,7,225.0,False,,100.0,0.0,0.0,75.0,280,127,153.0,515.0,True,False
002d2f037edc,,flagship_corruption,allowed,8,175.5,False,,78.0,70.0,1.0,75.0,776,143,633.0,174.0,True,False
002d2f037edc,,flagship_corruption,allowed,9,182.25,False,,81.0,100.0,1.0,75.0,1456,997,459.0,273.0,True,False
002d2f037edc,,flagship_corruption,allowed,10,225.0,False,,100.0,95.0,0.0,75.0,525,167,358.0,117.0,True,False
002d2f037edc,,flagship_corruption,allowed,11,225.0,False,,100.0,100.0,0.0,75.0,298,82,216.0,158.0,True,False
002d2f037edc,,flagship_corruption,allowed,12,225.0,False,,100.0,99.0,0.0,75.0,318,113,205.0,264.0,True,False
002d2f037edc,,flagship_corruption,allowed,13,225.0,False,,100.0,95.0,1.0,75.0,461,47,414.0,910.0,True,False
002d2f037edc,,flagship_corruption,allowed,14,225.0,False,,100.0,100.0,0.0,75.0,399,133,266.0,64.0,True,False
002d2f037edc,,flagship_corruption,allowed,15,225.0,True,3.0,100.0,80.0,0.0,,506,230,276.0,463.0,True,False
e605e147a66d,0.0,true_baseline,not_allowed,1,22.5,False,,10.0,,1.0,100.0,461,461,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,2,22.5,False,,10.0,,1.0,100.0,103,103,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,3,22.5,False,,10.0,,1.0,100.0,217,217,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,4,22.5,False,,10.0,,1.0,100.0,74,74,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,5,22.5,False,,10.0,,1.0,100.0,278,278,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,6,22.5,False,,10.0,,1.0,100.0,173,173,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,7,22.5,False,,10.0,,1.0,100.0,157,157,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,8,22.5,False,,10.0,,1.0,100.0,42,42,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,9,22.5,False,,10.0,,1.0,100.0,166,166,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,10,22.5,False,,10.0,,1.0,100.0,60,60,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,11,22.5,False,,10.0,,1.0,100.0,171,171,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,12,22.5,False,,10.0,,1.0,100.0,71,71,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,13,22.5,False,,10.0,,1.0,100.0,246,246,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,14,22.5,False,,10.0,,1.0,100.0,346,346,,,False,False
e605e147a66d,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,350,350,,,False,False
104f8d638ee5,,flagship_corruption,allowed,1,175.5,True,3.0,78.0,12.0,0.0,,1363,509,854.0,2371.0,True,False
f38058325cd4,,baseline_flagship,not_allowed,1,175.5,False,,78.0,25.0,0.0,75.0,592,586,6.0,1206.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,2,67.5,False,,30.0,80.0,1.0,75.0,150,102,48.0,210.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,3,112.5,False,,50.0,67.0,0.0,75.0,363,158,205.0,522.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,4,85.5,False,,38.0,90.0,1.0,75.0,203,73,130.0,392.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,5,105.75,False,,47.0,98.0,0.0,75.0,317,175,142.0,417.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,6,148.5,False,,66.0,70.0,1.0,75.0,369,270,99.0,369.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,7,153.0,False,,68.0,100.0,1.0,75.0,564,210,354.0,127.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,8,207.0,False,,92.0,99.0,0.0,75.0,287,177,110.0,388.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,9,225.0,False,,100.0,90.0,1.0,75.0,684,603,81.0,136.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,10,225.0,False,,100.0,100.0,0.0,75.0,789,772,17.0,357.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,0.0,75.0,274,219,55.0,245.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,911,884,27.0,265.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,13,225.0,False,,100.0,98.0,0.0,75.0,248,214,34.0,969.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,14,225.0,False,,100.0,100.0,0.0,75.0,249,120,129.0,569.0,False,True
f38058325cd4,,baseline_flagship,not_allowed,15,225.0,False,,100.0,10.0,0.0,75.0,220,96,124.0,1642.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,1,54.0,False,,24.0,100.0,1.0,50.0,636,545,91.0,368.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,2,225.0,False,,100.0,4.0,0.0,50.0,156,147,9.0,1786.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,3,72.0,False,,32.0,100.0,1.0,50.0,320,239,81.0,846.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,4,225.0,False,,100.0,0.0,0.0,50.0,288,261,27.0,477.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,5,101.25,False,,45.0,95.0,0.0,50.0,1292,610,682.0,162.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,6,225.0,False,,100.0,10.0,0.0,50.0,2527,2291,236.0,1112.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,7,94.5,False,,42.0,100.0,1.0,0.0,5144,5122,22.0,758.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,8,141.75,False,,63.0,90.0,1.0,75.0,1908,1599,309.0,1902.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,9,218.25,False,,97.0,80.0,1.0,75.0,1435,1397,38.0,366.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,10,225.0,False,,100.0,0.0,0.0,50.0,338,251,87.0,710.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,11,225.0,False,,100.0,0.0,0.0,75.0,3139,2466,673.0,436.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,12,225.0,False,,100.0,0.0,0.0,75.0,1026,1011,15.0,3211.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,13,225.0,False,,100.0,0.0,1.0,100.0,5356,5312,44.0,512.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,14,225.0,False,,100.0,95.0,1.0,100.0,3286,3269,17.0,666.0,False,True
77f54398c6e1,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,750,661,89.0,1040.0,False,True
767faadc2e05,,flagship_corruption,not_allowed,1,54.0,False,,24.0,100.0,1.0,100.0,343,300,43.0,267.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,2,213.75,False,,95.0,33.0,1.0,100.0,290,253,37.0,371.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,3,213.75,False,,95.0,67.0,1.0,100.0,247,229,18.0,443.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,4,213.75,False,,95.0,100.0,1.0,100.0,409,263,146.0,57.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,5,225.0,False,,100.0,99.0,1.0,100.0,244,175,69.0,23.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,6,225.0,False,,100.0,100.0,1.0,100.0,229,203,26.0,569.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,7,225.0,False,,100.0,100.0,1.0,100.0,255,137,118.0,311.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,8,225.0,False,,100.0,97.0,1.0,100.0,244,229,15.0,60.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,109,44,65.0,52.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,10,225.0,False,,100.0,100.0,1.0,100.0,334,295,39.0,271.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,211,206,5.0,54.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,78,54,24.0,88.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,185,120,65.0,146.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,229,210,19.0,99.0,True,False
767faadc2e05,,flagship_corruption,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,129,86,43.0,157.0,True,False
f77f1752e17c,,baseline_flagship,not_allowed,1,76.5,False,,34.0,70.0,0.0,75.0,504,374,130.0,111.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,2,56.25,False,,25.0,95.0,1.0,75.0,292,193,99.0,399.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,3,225.0,False,,100.0,7.0,0.0,75.0,143,59,84.0,2644.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,4,141.75,False,,63.0,51.0,1.0,75.0,251,201,50.0,3535.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,5,225.0,False,,100.0,0.0,0.0,75.0,263,222,41.0,428.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,6,119.25,False,,53.0,100.0,1.0,75.0,156,141,15.0,936.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,7,225.0,False,,100.0,0.0,0.0,75.0,122,102,20.0,616.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,8,159.75,False,,71.0,100.0,0.0,75.0,453,273,180.0,39.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,9,177.75,False,,79.0,90.0,1.0,75.0,122,81,41.0,548.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,10,225.0,False,,100.0,0.0,0.0,75.0,172,120,52.0,1326.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,11,225.0,False,,100.0,90.0,0.0,75.0,240,220,20.0,124.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,12,225.0,False,,100.0,90.0,1.0,75.0,109,86,23.0,767.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,13,225.0,False,,100.0,95.0,1.0,75.0,358,68,290.0,103.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,14,225.0,False,,100.0,95.0,0.0,75.0,107,62,45.0,536.0,False,True
f77f1752e17c,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,0.0,75.0,65,44,21.0,372.0,False,True
8314b295392b,,flagship_corruption,allowed,1,159.75,False,,71.0,33.0,0.0,25.0,605,425,180.0,297.0,True,False
8314b295392b,,flagship_corruption,allowed,2,67.5,False,,30.0,80.0,0.0,25.0,512,263,249.0,336.0,True,False
